trial_number,n_estimators,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,csp_components,fold,subject,accuracy,f1_score,roc_auc,support
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,6,6,0.5777777777777777,0.24,0.5297619047619047,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,7,7,0.7333333333333333,0.7857142857142857,0.958498023715415,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,8,8,0.6222222222222222,0.5641025641025641,0.7094861660079052,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,9,9,0.5555555555555556,0.47368421052631576,0.5753968253968254,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,10,10,0.6222222222222222,0.6530612244897959,0.7400793650793651,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,11,11,0.4888888888888889,0.6349206349206349,0.5316205533596838,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,12,12,0.5777777777777777,0.5128205128205128,0.611111111111111,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,13,13,0.6857142857142857,0.6857142857142857,0.8006535947712419,35
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,14,14,0.6444444444444445,0.7333333333333333,0.6304347826086956,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,15,15,0.5777777777777777,0.6984126984126984,0.9110671936758893,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,16,16,0.7111111111111111,0.7111111111111111,0.6877470355731226,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,17,17,0.5476190476190477,0.09523809523809523,0.5431818181818182,42
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,18,18,0.4666666666666667,0.6,0.4841897233201581,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,19,19,0.6,0.7,0.7786561264822135,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,20,20,0.5333333333333333,0.16,0.48023715415019763,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,21,21,0.5333333333333333,0.6037735849056604,0.6924603174603174,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,22,22,0.6,0.71875,0.6640316205533596,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,23,23,0.6136363636363636,0.711864406779661,0.8140495867768596,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,24,24,0.5,0.3076923076923077,0.37662337662337664,18
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,25,25,0.6666666666666666,0.6511627906976745,0.6877470355731226,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,26,26,0.7777777777777778,0.7916666666666666,0.7678571428571428,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,27,27,0.5111111111111111,0.65625,0.5494071146245059,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,28,28,0.5555555555555556,0.5,0.4940711462450592,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,29,29,0.7555555555555555,0.8,0.9505928853754941,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,30,30,0.4888888888888889,0.14814814814814814,0.5337301587301588,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,31,31,0.8888888888888888,0.9019607843137255,0.9624505928853755,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,32,32,0.8181818181818182,0.84,0.8923395445134576,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,33,33,0.7111111111111111,0.6285714285714286,0.8794466403162056,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,34,34,0.8666666666666667,0.875,0.9424603174603174,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,35,35,0.5333333333333333,0.16,0.7944664031620554,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,36,36,0.4318181818181818,0.5283018867924528,0.4442148760330579,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,37,37,0.5111111111111111,0.0,0.5,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,38,38,0.5333333333333333,0.4878048780487805,0.5395256916996047,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,39,39,0.4090909090909091,0.4583333333333333,0.4016563146997929,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,40,40,0.5111111111111111,0.42105263157894735,0.45039682539682546,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,41,41,0.6888888888888889,0.631578947368421,0.7123015873015873,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,42,42,0.8666666666666667,0.85,0.9505928853754941,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,43,43,0.6888888888888889,0.5625,0.8201581027667985,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,44,44,0.7586206896551724,0.7407407407407407,0.7142857142857143,29
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,45,45,0.5777777777777777,0.24,0.7173913043478262,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,46,46,0.5555555555555556,0.5454545454545454,0.5632411067193676,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,47,47,0.5555555555555556,0.5652173913043478,0.6130952380952381,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,48,48,0.7647058823529411,0.7777777777777778,0.8,17
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,49,49,0.8444444444444444,0.8292682926829268,0.8932806324110671,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,50,50,0.5111111111111111,0.0,0.6679841897233201,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,51,51,0.5333333333333333,0.0,0.48611111111111116,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,52,52,0.7560975609756098,0.6666666666666666,0.84688995215311,41
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,53,53,0.5813953488372093,0.47058823529411764,0.6125541125541126,43
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,54,54,0.6410256410256411,0.6956521739130435,0.8315217391304348,39
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,55,55,0.6444444444444445,0.42857142857142855,0.9387351778656127,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,56,56,0.8409090909090909,0.8372093023255814,0.9483471074380165,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,57,57,0.6666666666666666,0.6341463414634146,0.7043650793650794,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,58,58,0.5333333333333333,0.5882352941176471,0.5952380952380952,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,59,59,0.4666666666666667,0.14285714285714285,0.45238095238095244,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,60,60,0.8181818181818182,0.8181818181818182,0.9297520661157025,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,61,61,0.7441860465116279,0.7027027027027027,0.867965367965368,43
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,62,62,0.8444444444444444,0.8292682926829268,0.9466403162055337,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,63,63,0.6046511627906976,0.41379310344827586,0.5692640692640693,43
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,64,64,0.6666666666666666,0.6808510638297872,0.7549407114624506,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,65,65,0.7111111111111111,0.6666666666666666,0.7718253968253967,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,66,66,0.4444444444444444,0.46808510638297873,0.5138339920948617,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,67,67,0.5333333333333333,0.27586206896551724,0.6324110671936758,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,68,68,0.5111111111111111,0.08333333333333333,0.6146245059288536,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,69,69,0.5555555555555556,0.5652173913043478,0.623015873015873,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,70,70,0.7555555555555555,0.7441860465116279,0.733201581027668,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,71,71,0.6,0.35714285714285715,0.9229249011857706,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,72,72,0.8222222222222222,0.8095238095238095,0.9150197628458497,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,73,73,0.6222222222222222,0.48484848484848486,0.7351778656126483,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,74,74,0.5333333333333333,0.27586206896551724,0.4781746031746032,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,75,75,0.6341463414634146,0.6341463414634146,0.8238095238095238,41
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,76,76,0.6,0.7,0.6719367588932808,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,77,77,0.5333333333333333,0.5882352941176471,0.5238095238095237,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,78,78,0.5111111111111111,0.5925925925925926,0.624505928853755,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,79,79,0.625,0.5161290322580645,0.65,40
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,80,80,0.4888888888888889,0.0,0.6462450592885376,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,81,81,0.5111111111111111,0.08333333333333333,0.7885375494071146,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,82,82,0.5555555555555556,0.6774193548387096,0.6877470355731226,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,83,83,0.5526315789473685,0.19047619047619047,0.778393351800554,38
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,84,84,0.6590909090909091,0.6511627906976745,0.7453416149068323,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,85,85,0.5681818181818182,0.6885245901639344,0.9006211180124224,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,86,86,0.6590909090909091,0.5714285714285714,0.8115942028985507,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,87,87,0.4888888888888889,0.6101694915254238,0.5632411067193676,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,88,88,0.4727272727272727,0.12121212121212122,0.49867724867724866,55
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,89,89,0.7111111111111111,0.7547169811320755,0.7936507936507936,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,90,90,0.4666666666666667,0.4782608695652174,0.46442687747035577,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,91,91,0.5681818181818182,0.6984126984126984,0.7396694214876034,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,92,92,0.6071428571428571,0.47619047619047616,0.7166666666666667,56
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,93,93,0.8,0.7692307692307693,0.8438735177865613,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,94,94,0.8409090909090909,0.8679245283018868,0.9917184265010353,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,95,95,0.35714285714285715,0.5263157894736842,0.5364583333333334,28
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,96,96,0.5238095238095238,0.6774193548387096,0.47392290249433106,42
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,97,97,0.5,0.0,0.5764462809917356,44
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,98,98,0.5777777777777777,0.6885245901639344,0.5909090909090908,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,99,99,0.5116279069767442,0.4,0.5303030303030303,43
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,100,100,0.5555555555555556,0.6190476190476191,0.5648148148148149,36
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,101,101,0.4888888888888889,0.0,0.5948616600790514,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,102,102,0.6888888888888889,0.5625,0.7707509881422925,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,103,103,0.5813953488372093,0.5263157894736842,0.7077922077922078,43
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,104,104,0.46511627906976744,0.46511627906976744,0.49999999999999994,43
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,105,105,0.5333333333333333,0.3225806451612903,0.5237154150197628,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,106,106,0.6444444444444445,0.6190476190476191,0.7162698412698413,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,107,107,0.5555555555555556,0.5652173913043478,0.5674603174603174,45
22,350,log_loss,8,25,10,sqrt,balanced_subsample,6,108,108,0.8,0.7692307692307693,0.8794466403162056,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,1,1,0.6222222222222222,0.711864406779661,0.800395256916996,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,2,2,0.7333333333333333,0.625,0.9031620553359684,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,3,3,0.4444444444444444,0.5614035087719298,0.5059288537549407,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,4,4,0.5777777777777777,0.6984126984126984,0.7628458498023716,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,5,5,0.37777777777777777,0.44,0.3313492063492064,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,6,6,0.5555555555555556,0.16666666666666666,0.5297619047619047,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,7,7,0.7333333333333333,0.7857142857142857,0.9545454545454546,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,8,8,0.6444444444444445,0.5789473684210527,0.7134387351778655,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,9,9,0.5555555555555556,0.47368421052631576,0.5515873015873015,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,10,10,0.6222222222222222,0.6382978723404256,0.746031746031746,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,11,11,0.5111111111111111,0.6666666666666666,0.5256916996047432,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,12,12,0.5555555555555556,0.5,0.6071428571428572,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,13,13,0.7428571428571429,0.7272727272727273,0.8137254901960784,35
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,14,14,0.6222222222222222,0.711864406779661,0.6521739130434783,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,15,15,0.5777777777777777,0.6984126984126984,0.9110671936758893,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,16,16,0.6666666666666666,0.6666666666666666,0.6818181818181818,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,17,17,0.5476190476190477,0.09523809523809523,0.5590909090909091,42
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,18,18,0.4666666666666667,0.6,0.4743083003952569,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,19,19,0.6,0.7,0.7885375494071146,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,20,20,0.5555555555555556,0.23076923076923078,0.4762845849802372,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,21,21,0.5555555555555556,0.6296296296296297,0.7003968253968255,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,22,22,0.5777777777777777,0.7076923076923077,0.6778656126482213,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,23,23,0.6818181818181818,0.75,0.8181818181818181,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,24,24,0.5,0.3076923076923077,0.35064935064935066,18
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,25,25,0.6222222222222222,0.6222222222222222,0.6837944664031621,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,26,26,0.7777777777777778,0.7916666666666666,0.7718253968253967,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,27,27,0.5111111111111111,0.65625,0.5474308300395258,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,28,28,0.5555555555555556,0.5,0.49999999999999994,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,29,29,0.7555555555555555,0.8,0.950592885375494,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,30,30,0.4888888888888889,0.14814814814814814,0.5456349206349207,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,31,31,0.8888888888888888,0.9019607843137255,0.9664031620553359,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,32,32,0.8181818181818182,0.84,0.8902691511387164,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,33,33,0.7111111111111111,0.6285714285714286,0.8695652173913044,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,34,34,0.8666666666666667,0.875,0.9523809523809523,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,35,35,0.5333333333333333,0.16,0.7845849802371542,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,36,36,0.4090909090909091,0.5,0.4483471074380165,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,37,37,0.5111111111111111,0.0,0.5039525691699605,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,38,38,0.5333333333333333,0.46153846153846156,0.5375494071146246,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,39,39,0.4772727272727273,0.5306122448979592,0.3913043478260869,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,40,40,0.4444444444444444,0.358974358974359,0.3869047619047619,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,41,41,0.6888888888888889,0.631578947368421,0.7182539682539683,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,42,42,0.8666666666666667,0.85,0.9545454545454546,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,43,43,0.7111111111111111,0.6060606060606061,0.8300395256916996,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,44,44,0.7586206896551724,0.7407407407407407,0.7428571428571429,29
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,45,45,0.5777777777777777,0.24,0.7134387351778656,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,46,46,0.5555555555555556,0.5454545454545454,0.5691699604743083,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,47,47,0.5555555555555556,0.5652173913043478,0.5833333333333334,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,48,48,0.7058823529411765,0.7058823529411765,0.8,17
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,49,49,0.8,0.7804878048780488,0.9071146245059288,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,50,50,0.5111111111111111,0.0,0.6403162055335968,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,51,51,0.5333333333333333,0.0,0.49603174603174605,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,52,52,0.7560975609756098,0.6428571428571429,0.8444976076555024,41
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,53,53,0.5581395348837209,0.42424242424242425,0.6233766233766234,43
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,54,54,0.6666666666666666,0.7111111111111111,0.8315217391304348,39
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,55,55,0.6888888888888889,0.5333333333333333,0.9426877470355732,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,56,56,0.8636363636363636,0.8636363636363636,0.9421487603305785,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,57,57,0.6444444444444445,0.6521739130434783,0.6964285714285714,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,58,58,0.5111111111111111,0.5769230769230769,0.5952380952380952,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,59,59,0.4444444444444444,0.07407407407407407,0.4384920634920635,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,60,60,0.8181818181818182,0.8181818181818182,0.9256198347107438,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,61,61,0.7906976744186046,0.7692307692307693,0.8766233766233766,43
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,62,62,0.8666666666666667,0.8571428571428571,0.9367588932806324,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,63,63,0.6046511627906976,0.41379310344827586,0.577922077922078,43
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,64,64,0.6888888888888889,0.6956521739130435,0.7648221343873518,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,65,65,0.6888888888888889,0.631578947368421,0.7777777777777777,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,66,66,0.4444444444444444,0.46808510638297873,0.5,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,67,67,0.5333333333333333,0.27586206896551724,0.6383399209486166,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,68,68,0.4888888888888889,0.0,0.6284584980237155,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,69,69,0.5333333333333333,0.5333333333333333,0.6111111111111112,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,70,70,0.7333333333333333,0.7272727272727273,0.7371541501976284,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,71,71,0.6222222222222222,0.41379310344827586,0.9347826086956521,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,72,72,0.8222222222222222,0.8095238095238095,0.9229249011857708,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,73,73,0.6,0.4,0.7509881422924901,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,74,74,0.5555555555555556,0.3333333333333333,0.4900793650793651,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,75,75,0.7073170731707317,0.6842105263157895,0.8238095238095238,41
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,76,76,0.6222222222222222,0.7213114754098361,0.6541501976284585,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,77,77,0.5111111111111111,0.5769230769230769,0.5178571428571429,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,78,78,0.5333333333333333,0.6181818181818182,0.6403162055335969,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,79,79,0.65,0.5333333333333333,0.6599999999999999,40
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,80,80,0.4888888888888889,0.0,0.6442687747035573,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,81,81,0.5111111111111111,0.08333333333333333,0.7766798418972332,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,82,82,0.5555555555555556,0.6774193548387096,0.6798418972332017,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,83,83,0.5789473684210527,0.2727272727272727,0.7562326869806093,38
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,84,84,0.6136363636363636,0.5853658536585366,0.7287784679089027,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,85,85,0.5454545454545454,0.6774193548387096,0.9068322981366459,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,86,86,0.6590909090909091,0.5945945945945946,0.8136645962732919,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,87,87,0.4888888888888889,0.6101694915254238,0.5652173913043479,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,88,88,0.4727272727272727,0.12121212121212122,0.4986772486772487,55
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,89,89,0.7555555555555555,0.7659574468085106,0.7956349206349206,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,90,90,0.4222222222222222,0.4583333333333333,0.46047430830039526,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,91,91,0.5681818181818182,0.6984126984126984,0.7582644628099173,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,92,92,0.6071428571428571,0.47619047619047616,0.7128205128205128,56
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,93,93,0.8,0.7692307692307693,0.8399209486166008,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,94,94,0.8181818181818182,0.8518518518518519,0.9979296066252588,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,95,95,0.32142857142857145,0.4864864864864865,0.5364583333333333,28
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,96,96,0.5238095238095238,0.6774193548387096,0.48072562358276644,42
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,97,97,0.5,0.0,0.5867768595041323,44
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,98,98,0.5777777777777777,0.6885245901639344,0.5830039525691699,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,99,99,0.4883720930232558,0.3888888888888889,0.5108225108225108,43
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,100,100,0.5833333333333334,0.6511627906976745,0.5709876543209876,36
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,101,101,0.4888888888888889,0.0,0.6126482213438735,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,102,102,0.6444444444444445,0.5,0.7885375494071146,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,103,103,0.6046511627906976,0.5405405405405406,0.7099567099567099,43
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,104,104,0.4418604651162791,0.45454545454545453,0.4956709956709957,43
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,105,105,0.5333333333333333,0.3225806451612903,0.5197628458498025,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,106,106,0.6444444444444445,0.6190476190476191,0.7242063492063492,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,107,107,0.5555555555555556,0.5652173913043478,0.5634920634920635,45
23,350,log_loss,8,30,10,sqrt,balanced_subsample,6,108,108,0.8,0.7692307692307693,0.883399209486166,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,1,1,0.6222222222222222,0.711864406779661,0.800395256916996,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,2,2,0.7333333333333333,0.625,0.9031620553359684,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,3,3,0.4444444444444444,0.5614035087719298,0.5059288537549407,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,4,4,0.5777777777777777,0.6984126984126984,0.7628458498023716,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,5,5,0.37777777777777777,0.44,0.3313492063492064,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,6,6,0.5555555555555556,0.16666666666666666,0.5297619047619047,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,7,7,0.7333333333333333,0.7857142857142857,0.9545454545454546,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,8,8,0.6444444444444445,0.5789473684210527,0.7134387351778655,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,9,9,0.5555555555555556,0.47368421052631576,0.5515873015873015,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,10,10,0.6222222222222222,0.6382978723404256,0.746031746031746,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,11,11,0.5111111111111111,0.6666666666666666,0.5256916996047432,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,12,12,0.5555555555555556,0.5,0.6071428571428572,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,13,13,0.7428571428571429,0.7272727272727273,0.8137254901960784,35
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,14,14,0.6222222222222222,0.711864406779661,0.6521739130434783,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,15,15,0.5777777777777777,0.6984126984126984,0.9110671936758893,45
24,350,log_loss,8,30,10,sqrt,balanced_subsample,6,16,16,0.6666666666666666,0.6666666666666666,0.6818181818181818,45
